,Usuario,Tweet
182,FaQMuruaga,"RT @OmarTropa: Vallas , policías , guardia de infantería, filmación de manifestantes , solo faltan los infiltrados para completar el cotill…"
183,PConurbano,"¿Un poco desmedido mandar a la Infantería a la casa de Cristina, no? Bueno, al menos ahora sabemos por qué Larreta… https://t.co/hkTrQC6Np9"
184,jramospadilla,"RT @jramospadilla: RATIFICAMOS la convocatoria a Parque Chacabuco. Desde ahí decidiremos en asamblea, como seguimos, Larreta esta provocand…"
185,MagdalenaM21,"RT @marcelopueIIaok: Hoy las manifestaciones de apoyo a Cristina iban a ser solamente en plazas, pero por culpa de la provocación de las va…"
186,HuertaCero,"RT @jramospadilla: RATIFICAMOS la convocatoria a Parque Chacabuco. Desde ahí decidiremos en asamblea, como seguimos, Larreta esta provocand…"
187,RitaSal39590300,RT @afgagliardi: Larreta corta la calle para que no molesten a los Vecinos Ilustres del Barrio?Asi tambien aleja a los Gorilas Puteadores.…
188,gramcondesa,"RT @LauCabre1: @FernandezAnibal suena tu cel kumpa, ordena q larreta q saque las vallas, x q vamos igual, defende a tu pueblo al q pidió x…"
189,Noee621472062,"RT @eldestapeweb: A pesar de las vallas de Horacio Rodríguez Larreta, la militancia marchará por CFK: los actos confirmados y el festival a…"
190,cintia3367,"RT @JuandoUnderwood: Máximo Kirchner defendió a Larreta y le pidió a los líderes de JXC que se saquen a Macri de encima. ""Le detonó la vida…"
191,contrainfoTW,"@jramospadilla @AloFormosa EL MÉTODO DE LA DICTADURA.LARRETA ORDENÓ FILMAR LOS ROSTROS DE LOS QUE AMAN A CRISTINA,… https://t.co/uSgmUrVQ9q"
192,lilianacaste2,@agustindiazcba @alferdez @alferdez para a Larreta
193,NKCFKPERONISTA,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
194,leonardopabloq,RT @riellodecba: 🟥Larreta construyó su campo de concentración…Estableció un vallado perimetral por “razones de limpieza que demandará tod…
195,HildaCangiano,RT @Viktori97297401: #SacaLasVallasLarreta Que hace Alberto ? Que hace Anibal ? Larreta es rl Dño de la ciudad ? Yo tengo claro wue solo es…
196,Frabru,RT @JJose1407: #URGENTE ! ! !  #TodosConCristina A #TodosAJuncalyUruguay@larroqueandres 👉🏻@CFKArgentina esta sitiada por la policía de Larre…
197,HoracioOyarbide,Larreta está mostrando lo que quiere y va a hacer si llegara a ser presidente...✌️✌️✌️🗣️#cristinapresidenta2023✌️✌️✌️
198,Hpagani7,"Bueno, entonces todos a la casa de larreta... https://t.co/8RWWT2LYPs"
199,avegno_angel,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
200,antioclocracia,RT @juancristonomo: URGENTE. Recoleta: vecinos agradecen a la lluvia lo que no pudieron agradecerle a Larreta.
201,Chuchio_2009,"RT @eldestapeweb: A pesar de las vallas de Horacio Rodríguez Larreta, la militancia marchará por CFK: los actos confirmados y el festival a…"
202,MiguelLantz2,"RT @Santiago_Oria: El gobierno de Larreta, representación gráfica. https://t.co/seXMkQXIAQ"
203,Noee621472062,"RT @jramospadilla: RATIFICAMOS la convocatoria a Parque Chacabuco. Desde ahí decidiremos en asamblea, como seguimos, Larreta esta provocand…"
204,PabloMo96940355,La rata Larreta quiere guerra! Te vamos a dar lo tuyo rata inmunda! 
205,NKCFKPERONISTA,RT @drjorgerachid: NO ENTRAR EN LA PROVOCACIÓNVALLARON PARA DEMOSTRAR QUE SOMOS VIOLENTOSLOS MOSTRARONHORCASGUILLONITASBOLSAS CADAVE…
206,CarlssonRicardo,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
207,Sandro49883714,RT @rosario_gabo: Los cercos metálicos y mediáticos de Larreta... https://t.co/IAzVD4ujab
208,NestorAlegre15,RT @juancristonomo: URGENTE. Recoleta: vecinos agradecen a la lluvia lo que no pudieron agradecerle a Larreta.
209,GuillermoLanzi3,Larreta: es el gobernador de caba o es el comisario político de Macri? Quiere mostrarse más fascista que el partido judicial! 
210,Mechi60425973,Pone todo lo que quieras @larreta.. que igual nos van a escuchar! ! !  #LarretaRepresor https://t.co/pIvh9oLOqJ
211,Poalpo2Robarg,RT @EleSpn2: Con las rejas de LarretaCon las rejas de LarretaVamo a hacer una parrilla Vamo a hacer una parrilla Para cocinar los chooo…
212,Marioadriandiez,RT @EleSpn2: Con las rejas de LarretaCon las rejas de LarretaVamo a hacer una parrilla Vamo a hacer una parrilla Para cocinar los chooo…
213,jorgedturk,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
214,Susanaotta,RT @LANACION: “¿Estás nervioso?”. La Cámpora cargó contra Larreta por las vallas en los alrededores del departamento de la vicepresidenta e…
215,NKCFKPERONISTA,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
216,PATRlAGRANDE,"RT @marcelopueIIaok: Hoy las manifestaciones de apoyo a Cristina iban a ser solamente en plazas, pero por culpa de la provocación de las va…"
217,gerardo71984563,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
218,Frabru,"RT @marcelopueIIaok: Hoy las manifestaciones de apoyo a Cristina iban a ser solamente en plazas, pero por culpa de la provocación de las va…"
219,Jorgerc2010,RT @ToroCabron_: Larreta abandonó totalmente a los vecinos de Recoleta. Es un mamarracho lo que están haciendo los orcos en el barrio. Y de…
220,valedesanluca,"RT @OmarTropa: Vallas , policías , guardia de infantería, filmación de manifestantes , solo faltan los infiltrados para completar el cotill…"
221,susanaares16,"Larreta. porque seguís a nuestra Líder , porque filmas a los compañeros? a vos no te da la cabeza para esto sino qu… https://t.co/8ifflPvZni"
222,Sami25280250,No te preocupes mas Larreta a Cristina  La Cuidamoos Nosotres! !  https://t.co/pPUXjCa0Ts
223,DLiberman87,"Mi amigo Horacio Rodriguez Larreta, el republicano. https://t.co/XvdQddBh6Q"
224,SergioDarioFar1,"RT @Lupo55: La Villa llegó a Recoleta, bancátela Larreta.  @horaciorlarreta #TodosConCristina #TodosAJuncalyUruguay https://t.co/pqYZsVJ9…"
225,jorgetesan,@CastagnetoC @horaciorlarreta @CFKArgentina Habrá que ir a la casa de Rodríguez Larreta...
226,NegritaCtes,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
227,AlterPuma,"RT @OmarTropa: Vallas , policías , guardia de infantería, filmación de manifestantes , solo faltan los infiltrados para completar el cotill…"
228,NKCFKPERONISTA,RT @CrisAlvarezRod: El muro que levantó Larreta en Recoleta no va a impedir que el pueblo siga demostrando su amor y lealtad a @CFKArgentin…
229,Nayu592,"RT @diegowainstein: Vallar la casa de Cristina, cuando se manifiesta el peronismo significa que:Larreta acepta sólo manifestaciones afines…"
230,emiliamta,"RT @ZetaOrlando: ¿Quén iba a pensar que Larreta, como los fascistas, le gusta encerrar a personas para que los pobres no caminen por sus ve…"
231,felisamarecos2,"RT @marcelopueIIaok: Hoy las manifestaciones de apoyo a Cristina iban a ser solamente en plazas, pero por culpa de la provocación de las va…"
232,contrainfoTW,"EL MÉTODO DE LA DICTADURA.LARRETA ORDENÓ FILMAR LOS ROSTROS DE LOS QUE AMAN A CRISTINA, para identificarlos y lueg… https://t.co/vwbbmknAb4"
233,amri_strebor,"RT @OmarTropa: Vallas , policías , guardia de infantería, filmación de manifestantes , solo faltan los infiltrados para completar el cotill…"
234,LeoNtvg12,RT @PERIODlSTAPERON: En cinco días y cinco noches no hubo ni un solo hecho de violencia. Ahora Larreta manda la infantería. ¿Qué busca el c…
235,Jonalomu1,"RT @OmarTropa: Vallas , policías , guardia de infantería, filmación de manifestantes , solo faltan los infiltrados para completar el cotill…"
236,PlazarSandra,RT @JJose1407: #URGENTE ! ! !  #TodosConCristina A #TodosAJuncalyUruguay@larroqueandres 👉🏻@CFKArgentina esta sitiada por la policía de Larre…
237,andreselcharla,RT @riellodecba: 🟥Larreta construyó su campo de concentración…Estableció un vallado perimetral por “razones de limpieza que demandará tod…
238,cintia3367,RT @Ojo_Kritico: Vecinos auto-convocados en Recoleta denuncian que la militancia afecta la sanidad y seguridad del barrio. Larreta no apare…
239,GracielaPaggi,"RT @SofiaBalaguer2: Larreta,lo tuyo con la vallas puestas en la casa d Cris,raya en lo obseno,ridículo,falto de objetividad y cargado de de…"
240,jramospadilla,"RATIFICAMOS la convocatoria a Parque Chacabuco. Desde ahí decidiremos en asamblea, como seguimos, Larreta esta prov… https://t.co/1y1go33W96"
241,pcarbonaro53,RT @caporedigton1: Pasó para recordarles que a Manes le abrió las puertas Larreta.
242,RamirezNb,"RT @OmarTropa: Vallas , policías , guardia de infantería, filmación de manifestantes , solo faltan los infiltrados para completar el cotill…"
243,PuebloBeto,"#SDTV#ClarinYLaNacionMienten #LarretaEsPeorQueMacri 👇#SacaLasVallasLarreta A pesar de las vallas de Larreta, l… https://t.co/lWZyGJFCOl"
244,alejandramacri,RT @loderaulo: Larreta trajo sus fuerzas de ataque y producirán un choque dicen en C5N.
245,GracielaPaggi,RT @74carlosnob: Un pueblo unido jamás será vencido.Hoy más que nunca #TodosUnidosConCristina Larreta botón vos y la Justicia Corrupta n…
246,NigroMarta,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
247,HDCArgentina,"RT @Lupo55: La Villa llegó a Recoleta, bancátela Larreta.  @horaciorlarreta #TodosConCristina #TodosAJuncalyUruguay https://t.co/pqYZsVJ9…"
248,G__10___P,RT @EleSpn2: Con las rejas de LarretaCon las rejas de LarretaVamo a hacer una parrilla Vamo a hacer una parrilla Para cocinar los chooo…
249,k_apolo_92,RT @riellodecba: El Sol Peronista asoma en CABA…Y #pomelo Larreta en su miopía política cree que con su ghetto vip va a preservar el orde…
250,montonerdo,"RT @norberto_pagano: Pero que idea luminosa la de las vallas Larreta.Que sigue, vas a levantar los puentes??? 😂😂😂#SacaLasVallasLarreta #D…"
251,AdrianB81250297,RT @MartnPeiretti1: 🟥⛔️⚠️ ¿Estás nervioso Larreta?. El amor de un pueblo hacia su máxima representante no se termina porque pongas vallas f…
252,patrono85713927,RT @marceloCena: Larreta mal parido ! ! .Larreta y Recoleta#TodosConElla #TodosConCristina #VivaCristina https://t.co/1ZtjtKnBlM
253,dalejoalf,"@horaciorlarreta NO TE LLEVES POR IMPULSO, LARRETA, NO TE OLVIDES QUE A DUHALDE LO ECHARON POR LOS MUERTOS, SACA LA… https://t.co/3uIZSO6UAG"
254,NKCFKPERONISTA,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
255,silvia26433,RT @JJose1407: #URGENTE ! ! !  #TodosConCristina A #TodosAJuncalyUruguay@larroqueandres 👉🏻@CFKArgentina esta sitiada por la policía de Larre…
256,litotorr,RT @fsaintout: No hay valla de Larreta ni de nadie que contenga el amor del pueblo. https://t.co/glxxQ7Cusu
257,marianoarqk,@alferdez @SergioMassa @FernandezAnibal Sacar a las FUERZAS DE SEGURIDAD FEDERAL a las calles para defender la Cons… https://t.co/dCaLDXD2Ef
258,AdrianB81250297,RT @marceloCena: Larreta mal parido ! ! .Larreta y Recoleta#TodosConElla #TodosConCristina #VivaCristina https://t.co/1ZtjtKnBlM
259,ceflormk,RT @marianoarqk: @alferdez @SergioMassa @FernandezAnibal Sacar a las FUERZAS DE SEGURIDAD FEDERAL a las calles para defender la Constitució…
260,Patoloqui1,#Larreta encierra a @CFKArgentina NOSOTROS CORTEMOS EL PAÍS #TodosConCristina #TodosConElIa
261,JotaeZg,RT @joseluisito1959: #DeLasPlazasAJuncalLarreta desplegó las vallas y el odio hacia Cristina
262,montonerdo,RT @EleSpn2: Con las rejas de LarretaCon las rejas de LarretaVamo a hacer una parrilla Vamo a hacer una parrilla Para cocinar los chooo…
263,EnriSees2022,La policía represora de Larreta filmaron a l@s compañer@s y ahora sé van... ¿ahora vendrán los infiltrados a hacer de las suyas?...
264,solfrob,RT @LaCampora_CABA: Vallas donde vayas... Esta es la Policía de Larreta.A Cristina la defiende el pueblo.#TodosConCristina https://t.co/…
265,RPN_Oficial,Larroque y Penacca denunciaron que la policía macrista de Larreta no permite la entrada a dirigentes del FDT  https://t.co/C3ajxi558F
266,Rochipereira7,RT @HHPaves: Parece que Larreta sacó las vallas. Habló Aníbal?
267,laucarpinetti,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
268,ariel_lanus,RT @PERIODlSTAPERON: En cinco días y cinco noches no hubo ni un solo hecho de violencia. Ahora Larreta manda la infantería. ¿Qué busca el c…
269,juansalvo1212,"RT @marcelopueIIaok: Hoy las manifestaciones de apoyo a Cristina iban a ser solamente en plazas, pero por culpa de la provocación de las va…"
270,gusadolfomed,"RT @marcelopueIIaok: Como hizo cada fiesta patria en los 4 años de mandato de Macri, el PRO encontró la ""solución"" para que el pueblo no se…"
271,mavperot,"RT @Clorobles2: Dejó de lado la interna todista y golpeó al expresidente, al FMI y a los medios. Con chicana a Larreta, intentó meter una c…"
272,SHIMELEMAINE,RT @GustavoPeirano1: LOS SERVICIOS DE LA DICTADURA MILITAR DE LARRETA FILMANDO A LOS COMPAÑEROS PERONISTAS PARA DESPUES CRIMINALIZARLOS Y C…
273,MariaEvaSaracen,"RT @mariolato50: Cárcel Para Todos: Ya sin careta,10 senadores de JxC Presentaron un proyecto de ley para encarcelar hasta 6 años a trabaja…"
274,leonardopabloq,"RT @DanielRemedi: Luego de 3 dias días de restricción parcial aplicada por el pajarito, entro y veo que larreta a vallado la casa de #Crist…"
275,MartaVec,RT @ernestorr: Larreta https://t.co/f1JQYsh8Eb
276,marricce,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
277,G__10___P,RT @SchmockerRosa: Asi grava la policia de larreta a los manifestantesPara perseguirlos despues?#TodosConCristinaMasQueNunca https://t.co…
278,alejandro211952,"@alferdez @RossiAgustinOk @C5N @FernandezAnibal Garanticen la libre Circulación en las calles, está Larreta violand… https://t.co/5022HGDO60"
279,MarcelaSmiljan,"RT @marcelopueIIaok: Hoy las manifestaciones de apoyo a Cristina iban a ser solamente en plazas, pero por culpa de la provocación de las va…"
280,gramcondesa,RT @EleSpn2: Con las rejas de LarretaCon las rejas de LarretaVamo a hacer una parrilla Vamo a hacer una parrilla Para cocinar los chooo…
281,Maga_Aguirre,"RT @Lupo55: La Villa llegó a Recoleta, bancátela Larreta.  @horaciorlarreta #TodosConCristina #TodosAJuncalyUruguay https://t.co/pqYZsVJ9…"
282,alebforo991,"RT @OmarTropa: Vallas , policías , guardia de infantería, filmación de manifestantes , solo faltan los infiltrados para completar el cotill…"
283,marco2000LT,RT @PERIODlSTAPERON: En cinco días y cinco noches no hubo ni un solo hecho de violencia. Ahora Larreta manda la infantería. ¿Qué busca el c…
284,Chuchio_2009,RT @marianoarqk: @alferdez @SergioMassa @FernandezAnibal Sacar a las FUERZAS DE SEGURIDAD FEDERAL a las calles para defender la Constitució…
285,DanielS93481031,"RT @celina_nan: ES LAMENTABLE, PERO SE SABE COMO SON,LAMENTABLE QUE LARRETA NO ACTUE,TODO EL SECTOR DE RECOLETA,PAGA SUS IMPUESTOS Y ESTAN…"
286,SiempreFormosa,"Horacio Rodríguez Larreta, jefe de gobierno porteño también se suma a la campaña Cristina presidenta 2023"
287,coche8a,RT @EleSpn2: Con las rejas de LarretaCon las rejas de LarretaVamo a hacer una parrilla Vamo a hacer una parrilla Para cocinar los chooo…
288,pulgas_pocas,RT @buenaonda04: No hace falta policíaY siguen agregando másy muchos carros de asaltoQué buscan?Asustar?Reprimir?Ojo con lo que hacen…
289,fondonegro61,RT @drjorgerachid: NO ENTRAR EN LA PROVOCACIÓNVALLARON PARA DEMOSTRAR QUE SOMOS VIOLENTOSLOS MOSTRARONHORCASGUILLONITASBOLSAS CADAVE…
290,HDCArgentina,RT @PERIODlSTAPERON: En cinco días y cinco noches no hubo ni un solo hecho de violencia. Ahora Larreta manda la infantería. ¿Qué busca el c…
291,zcplank,"RT @Lupo55: La Villa llegó a Recoleta, bancátela Larreta.  @horaciorlarreta #TodosConCristina #TodosAJuncalyUruguay https://t.co/pqYZsVJ9…"
292,marianoarqk,@alferdez @SergioMassa @FernandezAnibal Sacar a las FUERZAS DE SEGURIDAD FEDERAL a las calles para defender la Cons… https://t.co/Mre400LjmL
293,milloplatense,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
294,Isidoro08204116,RT @Alberto42299618: AL JEFE DE GOBIERNO DE LA CIUDAD SR. LARRETA NO ME PARECE DEMOCRÁTICO CORTAR CALLES X MANIFESTACIONES DE AMOR X Q SI V…
295,Lia15512021,RT @LaCampora_CABA: Vallas donde vayas... Esta es la Policía de Larreta.A Cristina la defiende el pueblo.#TodosConCristina https://t.co/…
296,Rochipereira7,"RT @gemnacpop: Compañero @FernandezAnibal  que pasa? Queremos q Nacion actue para calmar a Larreta y deje d filmar, pedir Dni y vallar"
297,MAJU766,"RT @PERIODlSTAPERON: Nos bombardearon, nos fusilaron, nos proscribieron, nos encarcelaron, nos desaparecieron, nos torturaron, nos persigui…"
298,leojavi2,RT @juancristonomo: URGENTE. Recoleta: vecinos agradecen a la lluvia lo que no pudieron agradecerle a Larreta.
299,SilviaValeri2,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
300,marcelopeloso77,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
301,mechacorta2015,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
